AP MAC,zoneId,apGroupId,AP Serial,AP Name,Zone Name,AP Description,AP Location,AP S/W Version,wifi24Channel,wifi50Channel,NAS IP (externalIp),NAS Port (externalPort),AP IP,AP Provisioned Method,AP Approved Time,AP Last Seen,Connected Client counts,Management VLAN
10:F0:68:33:96:30,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,Mysore Karnataka,5.2.2.0.301,1,112,125.21.114.171,33145,10.0.7.10,Discovered,1.68E+12,1.71E+12,8,1
10:F0:68:33:96:E0,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,GOREGAON,5.2.2.0.301,1,52,125.21.213.91,60051,10.0.2.74,Discovered,1.69E+12,1.71E+12,1,1
10:F0:68:33:A6:30,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,GUNTUR,5.2.2.0.301,11,56,125.21.8.147,49828,10.0.30.50,Discovered,1.68E+12,1.71E+12,4,1
10:F0:68:34:0D:90,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,BHOPAL,5.2.2.0.301,6,157,182.78.229.90,34027,10.0.46.26,Discovered,1.69E+12,1.71E+12,7,1
10:F0:68:34:0D:D0,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.06E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,CHANDIGARH,5.2.2.0.301,11,116,125.20.226.142,35136,10.0.42.2,Discovered,1.68E+12,1.71E+12,2,1
10:F0:68:34:9F:50,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,PUNE WEIKFIELD,5.2.2.0.301,11,128,125.20.245.162,59597,10.0.4.12,Discovered,1.68E+12,1.71E+12,7,1
10:F0:68:34:AA:30,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,PUNE WAKEWADI,5.2.2.0.301,6,108,14.142.128.76,53176,10.0.4.3,Discovered,1.69E+12,1.71E+12,10,1
10:F0:68:34:AA:D0,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,PUNE WEIKFIELD,5.2.2.0.301,11,161,125.20.245.162,45631,10.0.4.11,Discovered,1.68E+12,1.71E+12,8,1
10:F0:68:34:EE:B0,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.04E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,KOLKATA,5.2.2.0.301,1,120,125.21.135.58,34731,10.0.10.19,Discovered,1.69E+12,1.71E+12,3,1
10:F0:68:35:15:50,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.06E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,KANPUR,5.2.2.0.301,11,48,125.21.132.131,42872,10.0.52.2,Discovered,1.68E+12,1.71E+12,2,1
10:F0:68:35:18:90,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,JODHPUR,5.2.2.0.301,11,108,125.21.132.19,34025,10.0.32.10,Discovered,1.70E+12,1.71E+12,2,1
10:F0:68:35:1D:E0,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,NAGPUR,5.2.2.0.301,1,161,125.21.134.67,48630,10.0.4.50,Discovered,1.69E+12,1.71E+12,10,1
10:F0:68:35:22:40,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,NASHIK,5.2.2.0.301,1,112,125.21.118.203,36495,10.0.4.26,Discovered,1.69E+12,1.71E+12,7,1
10:F0:68:35:2E:10,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,PUNE WEIKFIELD,5.2.2.0.301,6,52,125.20.245.162,47146,10.0.4.10,Discovered,1.68E+12,1.71E+12,41,1
10:F0:68:35:2E:20,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,MUMBAI THANE,5.2.2.0.301,6,116,115.112.40.62,33887,10.0.2.67,Discovered,1.68E+12,1.71E+12,4,1
10:F0:68:35:3B:80,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.04E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,KOLKATA,5.2.2.0.301,1,128,125.21.135.58,46499,10.0.10.18,Discovered,1.69E+12,1.71E+12,8,1
10:F0:68:35:43:60,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,MUMBAI THANE,5.2.2.0.301,6,108,122.187.221.210,40347,10.0.2.66,Discovered,1.69E+12,1.71E+12,10,1
10:F0:68:35:48:B0,6223dd59-e6db-4311-947a-477e3a4f5636,0a3ad4aa-7663-42f9-8ef3-8cec99cc3e8b,3.42E+11,4.05E+15,BAJAJ FINSERV VENTURES LIMITED,BAJAJ FINSERV VENTURES LIMITED,PUNE WAKEWADI,5.2.2.0.301,6,60,14.142.128.76,38960,10.0.4.2,Discovered,1.69E+12,1.71E+12,9,1
18:4B:0D:30:8C:70,fd698fd8-9dc3-42b0-9200-cbe1231f9974,6961b71b-9477-4df0-b1d5-3ee51e422033,3.62E+11,4.04E+15,RBM FARM HOUSE,"FF,Inside Ramit Room",CHATARPUR,5.2.2.0.301,6,60,122.180.84.94,45409,10.0.24.142,Discovered,1.70E+12,1.71E+12,2,1
18:4B:0D:3A:1D:90,abd7103a-832f-40a9-a605-76bfa2b05299,d0499d6d-5059-4e61-a7f8-9e58f8514be1,3.62E+11,4.05E+15,Parker Hannifin Bangalore,Parker Hannifin,Bangalore,5.2.2.0.301,1,116,125.18.80.195,43295,172.31.2.2,Discovered,1.69E+12,1.70E+12,0,1
18:4B:0D:3A:2F:B0,3d7c7a7c-97fa-454c-b0e2-69dc1bdd4487,c9099ad8-55dc-48ae-97a4-af7b0ca4c96f,3.62E+11,4.04E+15,Everstone Capital Delhi,First Floor,Delhi,5.2.2.0.301,1,104,122.187.3.250,57342,172.16.0.3,Discovered,1.70E+12,1.71E+12,4,1
18:4B:0D:3A:35:60,fd698fd8-9dc3-42b0-9200-cbe1231f9974,6961b71b-9477-4df0-b1d5-3ee51e422033,3.62E+11,4.04E+15,RBM FARM HOUSE,"GF,INSIDE OFFICE",CHATARPUR,5.2.2.0.301,11,44,122.180.84.94,48080,10.0.24.145,Discovered,1.70E+12,1.71E+12,0,1
18:4B:0D:3A:52:10,abd7103a-832f-40a9-a605-76bfa2b05299,d0499d6d-5059-4e61-a7f8-9e58f8514be1,3.62E+11,4.05E+15,Parker Hannifin Bangalore,Parker Hannifin,Bangalore,5.2.2.0.301,6,124,125.18.80.195,48049,172.31.2.3,Discovered,1.69E+12,1.70E+12,0,1
18:4B:0D:3B:2B:40,d7d45e68-fe9e-49a6-aad0-9e13382225c5,1f6d0fec-07f5-499b-8e51-cea79d3296c4,3.62E+11,4.05E+15,VST Tiller,Werehouse - G - Floor,"VST Tiller, Whitefield",5.2.2.0.301,6,153,223.31.191.51,47634,172.16.15.18,Discovered,1.69E+12,1.71E+12,0,1
34:15:93:09:D5:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.72E+11,4.05E+15,Jain Kanakpura,SET-Academy Block 116-A,Bangalore,5.2.2.0.301,8,149,125.17.13.54,39152,10.0.45.55,Discovered,1.69E+12,1.71E+12,0,1
34:15:93:0A:0C:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.72E+11,4.05E+15,Jain Kanakpura,SET-Academy Block 116-B,Bangalore,5.2.2.0.301,1,136,125.17.13.54,35876,10.0.45.57,Discovered,1.69E+12,1.71E+12,0,1
34:15:93:0A:10:60,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.72E+11,4.05E+15,Jain Kanakpura,UL lab Training Room,Kanakpura Bangalore,5.2.2.0.301,10,60,125.17.13.54,46479,10.0.45.32,Discovered,1.68E+12,1.71E+12,1,1
34:15:93:0A:25:F0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.72E+11,4.05E+15,Jain Kanakpura,SET-Academy Block 115-A,Bangalore,5.2.2.0.301,10,157,125.17.13.54,40474,10.0.45.50,Discovered,1.69E+12,1.71E+12,0,1
34:15:93:0A:34:E0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.72E+11,4.05E+15,Jain Kanakpura,SET-Academy Room No.326-B,Bangalore,5.2.2.0.301,4,64,122.187.109.194,48397,10.0.45.70,Discovered,1.69E+12,1.70E+12,0,1
34:15:93:0A:4D:50,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.72E+11,4.05E+15,Jain Kanakpura,SET-Academy Room No.116-B,Bangalore,5.2.2.0.301,3,64,125.17.13.54,35660,10.0.45.58,Discovered,1.69E+12,1.71E+12,1,1
34:15:93:0A:70:60,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.72E+11,4.05E+15,Jain Kanakpura,SET-Academy Room No.115-C,Bangalore,5.2.2.0.301,11,116,125.17.13.54,34534,10.0.45.53,Discovered,1.69E+12,1.71E+12,1,1
34:15:93:0A:71:E0,07c2bcdb-381f-48d0-a93b-7d85abc98448,a590f777-0255-4bc2-b36f-8ae4bf2b81df,3.72E+11,RuckusAP,TEST,0,0,5.2.2.0.301,1,124,61.246.36.139,59523,192.168.1.252,Discovered,1.69E+12,1.69E+12,0,1
34:15:93:0A:83:F0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,3.72E+11,4.05E+15,Jain Kanakpura,SET-Academy Room No.116-A,Bangalore,5.2.2.0.301,4,153,125.17.13.54,57412,10.0.45.56,Discovered,1.69E+12,1.71E+12,0,1
34:8F:27:24:70:70,6f5a0bc9-5369-4f7b-b848-d7f4d850af1e,a9db943b-6679-4f4f-b6e2-779155165c85,3.42E+11,4.04E+15,Bharti (RBM) Holdings,"Near Kitchen,38, Amrita Shergill Marg, new Delhi 110022",DELHI,5.2.2.0.301,1,124,61.246.79.139,48718,10.0.25.21,Discovered,1.68E+12,1.71E+12,0,1
34:8F:27:24:70:90,6f5a0bc9-5369-4f7b-b848-d7f4d850af1e,a9db943b-6679-4f4f-b6e2-779155165c85,3.42E+11,4.04E+15,Bharti (RBM) Holdings,"Corner Side Near CCTV,38, Amrita Shergill Marg, new Delhi 110019",DELHI,5.2.2.0.301,11,124,61.246.79.139,47439,10.0.25.19,Discovered,1.68E+12,1.71E+12,0,1
34:8F:27:24:71:C0,fd698fd8-9dc3-42b0-9200-cbe1231f9974,6961b71b-9477-4df0-b1d5-3ee51e422033,3.42E+11,4.04E+15,RBM FARM HOUSE,Gym Terrece face of Walking Lane,CHATARPUR,5.2.2.0.301,6,124,122.180.84.94,33161,10.0.24.144,Discovered,1.70E+12,1.71E+12,0,1
34:FA:9F:23:05:90,6f5a0bc9-5369-4f7b-b848-d7f4d850af1e,a9db943b-6679-4f4f-b6e2-779155165c85,5.02E+11,4.04E+15,Bharti (RBM) Holdings,"Near Swimming Pool,38, Amrita Shergill Marg, new Delhi 110016",DELHI,5.2.2.0.301,1,52,61.246.79.139,48422,10.0.25.15,Discovered,1.68E+12,1.71E+12,1,1
34:FA:9F:23:0D:60,6f5a0bc9-5369-4f7b-b848-d7f4d850af1e,a9db943b-6679-4f4f-b6e2-779155165c85,5.02E+11,4.04E+15,Bharti (RBM) Holdings,"Near Main Gate,38, Amrita Shergill Marg, new Delhi 110021",DELHI,5.2.2.0.301,1,100,61.246.79.139,56067,10.0.25.20,Discovered,1.68E+12,1.71E+12,1,1
34:FA:9F:23:29:20,fd698fd8-9dc3-42b0-9200-cbe1231f9974,6961b71b-9477-4df0-b1d5-3ee51e422033,5.02E+11,4.04E+15,RBM FARM HOUSE,"ON ROOF,Outside GYM",CHATARPUR,5.2.2.0.301,6,108,122.180.84.94,49421,10.0.24.138,Discovered,1.70E+12,1.71E+12,1,1
34:FA:9F:23:30:E0,6f5a0bc9-5369-4f7b-b848-d7f4d850af1e,a9db943b-6679-4f4f-b6e2-779155165c85,5.02E+11,4.04E+15,Bharti (RBM) Holdings,"Near DG,38, Amrita Shergill Marg, new Delhi 110017",DELHI,5.2.2.0.301,1,116,61.246.79.139,56700,10.0.25.16,Discovered,1.68E+12,1.71E+12,0,1
34:FA:9F:23:BF:30,fd698fd8-9dc3-42b0-9200-cbe1231f9974,6961b71b-9477-4df0-b1d5-3ee51e422033,5.02E+11,4.04E+15,RBM FARM HOUSE,"ON ROOF,Outside GYM1",CHATARPUR,5.2.2.0.301,6,60,122.180.84.94,55295,10.0.24.139,Discovered,1.70E+12,1.71E+12,2,1
34:FA:9F:23:C2:20,6f5a0bc9-5369-4f7b-b848-d7f4d850af1e,a9db943b-6679-4f4f-b6e2-779155165c85,5.02E+11,4.04E+15,Bharti (RBM) Holdings,"Corner Side Near CCTV,38, Amrita Shergill Marg, new Delhi 110019",DELHI,5.2.2.0.301,6,44,61.246.79.139,46887,10.0.25.18,Discovered,1.68E+12,1.71E+12,0,1
34:FA:9F:23:C5:50,6f5a0bc9-5369-4f7b-b848-d7f4d850af1e,a9db943b-6679-4f4f-b6e2-779155165c85,5.02E+11,4.04E+15,Bharti (RBM) Holdings,"Near Office,38, Amrita Shergill Marg, new Delhi 110023",DELHI,5.2.2.0.301,11,132,61.246.79.139,56086,10.0.25.22,Discovered,1.68E+12,1.71E+12,2,1
34:FA:9F:24:1C:80,6f5a0bc9-5369-4f7b-b848-d7f4d850af1e,a9db943b-6679-4f4f-b6e2-779155165c85,5.02E+11,4.04E+15,Bharti (RBM) Holdings,"Park Area Near CCTV38, Amrita Shergill Marg, new Delhi 110018",DELHI,5.2.2.0.301,1,36,61.246.79.139,36986,10.0.25.17,Discovered,1.68E+12,1.71E+12,0,1
34:FA:9F:24:50:E0,fd698fd8-9dc3-42b0-9200-cbe1231f9974,6961b71b-9477-4df0-b1d5-3ee51e422033,5.02E+11,4.04E+15,RBM FARM HOUSE,Gym Terrece Face of Main Door,CHATARPUR,5.2.2.0.301,11,56,122.180.84.94,49753,10.0.24.143,Discovered,1.70E+12,1.71E+12,0,1
34:FA:9F:24:56:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,5.02E+11,4.05E+15,Jain Kanakpura,SET-Academy Room No.106,Bangalore,5.2.2.0.301,3,108,125.17.13.54,51329,10.0.45.40,Discovered,1.69E+12,1.71E+12,0,1
34:FA:9F:24:5A:50,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,5.02E+11,4.05E+15,Jain Kanakpura,SET-Academy Room No.107,Bangalore,5.2.2.0.301,7,44,125.17.13.54,59170,10.0.45.41,Discovered,1.69E+12,1.71E+12,0,1
34:FA:9F:24:C9:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,4.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Room No.103,Bangalore,5.2.2.0.301,4,64,125.17.13.54,46882,10.0.45.39,Discovered,1.69E+12,1.71E+12,8,1
34:FA:9F:39:18:D0,d7d45e68-fe9e-49a6-aad0-9e13382225c5,1f6d0fec-07f5-499b-8e51-cea79d3296c4,4.42E+11,4.05E+15,VST Tiller,Werehouse - G - Floor,"VST Tiller, Whitefield",5.2.2.0.301,1,44,223.31.191.51,41757,172.16.15.9,Discovered,1.69E+12,1.71E+12,0,1
34:FA:9F:39:CA:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,4.42E+11,4.05E+15,Jain Kanakpura,SET-Academy Room No.327-A,Bangalore,5.2.2.0.301,7,116,122.187.109.194,53267,10.0.45.71,Discovered,1.69E+12,1.70E+12,0,1
38:45:3B:18:95:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET(Academy Block) Room No.220,Bangalore,5.2.2.0.301,1,44,125.17.13.54,54029,172.31.6.123,Discovered,1.66E+12,1.71E+12,16,1
38:45:3B:18:98:30,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET(Academy Block0 Room No.117,Bangalore,5.2.2.0.301,8,149,125.17.13.54,45801,172.31.6.128,Discovered,1.66E+12,1.71E+12,1,1
38:45:3B:18:B7:F0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET(Academy Block) Room No.423,Bangalore,5.2.2.0.301,2,116,125.17.13.54,48425,172.31.6.143,Discovered,1.66E+12,1.71E+12,4,1
38:45:3B:18:B8:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET(Academy Block) Room No.317,Bangalore,5.2.2.0.301,11,116,125.17.13.54,57898,172.31.6.139,Discovered,1.66E+12,1.71E+12,0,1
38:45:3B:18:B9:C0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET(Academy Block) Room No.217,Bangalore,5.2.2.0.301,4,52,125.17.13.54,33087,172.31.6.149,Discovered,1.66E+12,1.71E+12,0,1
38:45:3B:18:BB:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block Room No.425,Bangalore,5.2.2.0.301,5,104,125.17.13.54,39998,172.31.6.140,Discovered,1.66E+12,1.71E+12,27,1
38:45:3B:18:C1:B0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block Corridor,Bangalore,5.2.2.0.301,12,132,125.17.13.54,49698,172.31.6.127,Discovered,1.66E+12,1.71E+12,1,1
38:45:3B:18:E2:00,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block Room No.118,Bangalore,5.2.2.0.301,9,132,125.17.13.54,58366,172.31.6.129,Discovered,1.66E+12,1.71E+12,3,1
38:45:3B:19:0D:A0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block Room No.421,Bangalore,5.2.2.0.301,10,132,125.17.13.54,56624,172.31.6.148,Discovered,1.66E+12,1.71E+12,17,1
38:45:3B:19:13:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block Room No.425,Bangalore,5.2.2.0.301,9,36,125.17.13.54,60080,172.31.6.142,Discovered,1.66E+12,1.71E+12,26,1
38:45:3B:19:26:90,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block 3rd Floor Corridor,Bangalore,5.2.2.0.301,6,104,125.17.13.54,54964,172.31.6.126,Discovered,1.66E+12,1.71E+12,6,1
38:45:3B:19:28:C0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block Room No.423,Bangalore,5.2.2.0.301,8,149,125.17.13.54,59140,172.31.6.144,Discovered,1.66E+12,1.71E+12,6,1
38:45:3B:19:2C:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block 3rd Floor Library,Bangalore,5.2.2.0.301,2,56,125.17.13.54,51938,172.31.6.125,Discovered,1.66E+12,1.71E+12,22,1
38:45:3B:19:30:F0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block Room No.423,Bangalore,5.2.2.0.301,5,100,125.17.13.54,43547,172.31.6.145,Discovered,1.66E+12,1.71E+12,2,1
38:45:3B:19:41:70,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block Room No.220,Bangalore,5.2.2.0.301,8,40,125.17.13.54,40139,172.31.6.122,Discovered,1.66E+12,1.71E+12,22,1
38:45:3B:19:4F:70,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET- Academy Blk #rd Floor Library,Bangalore,5.2.2.0.301,11,116,125.17.13.54,48967,172.31.6.124,Discovered,1.66E+12,1.71E+12,12,1
38:45:3B:19:50:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Room No.307,Bangalore,5.2.2.0.301,12,100,125.17.13.54,54250,172.31.6.121,Discovered,1.68E+12,1.71E+12,0,1
38:45:3B:19:51:D0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET-Academy Block Room No.425,Bangalore,5.2.2.0.301,10,132,125.17.13.54,33118,172.31.6.141,Discovered,1.66E+12,1.71E+12,0,1
38:45:3B:19:56:B0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.92E+11,4.05E+15,Jain Kanakpura,SET - Academy Block Room No.424,Bangalore,5.2.2.0.301,7,60,125.17.13.54,39908,172.31.6.146,Discovered,1.66E+12,1.71E+12,17,1
38:45:3B:22:E6:D0,08128437-4835-47e9-88e2-2d782eaa15f2,ca48fa29-9a5d-4a42-aecc-496af33d40c6,2.42E+11,4.05E+15,Waterways,Waterways Mumbai,Mumbai,5.2.2.0.301,11,48,182.79.60.46,33532,10.121.50.5,Discovered,1.69E+12,1.71E+12,0,1
38:45:3B:37:C2:20,1f683742-032d-43f4-b6ab-f21fea487d14,b9f739ef-c105-44af-b8d8-d5c6ebafcf13,4.02E+11,4.05E+15,Apollo FarmHouse,FRONT STAFF BED ROOM 1,Telangana,5.2.2.0.301,1,149,61.246.77.42,32939,172.31.8.4,Discovered,1.67E+12,1.71E+12,4,1
38:45:3B:37:C2:E0,1f683742-032d-43f4-b6ab-f21fea487d14,b9f739ef-c105-44af-b8d8-d5c6ebafcf13,4.02E+11,4.05E+15,Apollo FarmHouse,GARAGE 1,Telangana,5.2.2.0.301,6,108,61.246.77.42,52272,172.31.8.2,Discovered,1.67E+12,1.71E+12,1,1
38:45:3B:37:C3:A0,1f683742-032d-43f4-b6ab-f21fea487d14,b9f739ef-c105-44af-b8d8-d5c6ebafcf13,4.02E+11,4.05E+15,Apollo FarmHouse,CONFERENCE ROOM 1,Telangana,5.2.2.0.301,11,161,61.246.77.42,35399,172.31.8.9,Discovered,1.67E+12,1.71E+12,0,1
38:45:3B:37:C3:B0,1f683742-032d-43f4-b6ab-f21fea487d14,b9f739ef-c105-44af-b8d8-d5c6ebafcf13,4.02E+11,4.05E+15,Apollo FarmHouse,CORRIDOR NEAR MASTER BEDROOM,Telangana,5.2.2.0.301,11,104,61.246.77.42,38269,172.31.8.19,Discovered,1.67E+12,1.71E+12,0,1
38:45:3B:37:C3:F0,1f683742-032d-43f4-b6ab-f21fea487d14,b9f739ef-c105-44af-b8d8-d5c6ebafcf13,4.02E+11,4.05E+15,Apollo FarmHouse,FRONT STAFF BED ROOM 2,Telangana,5.2.2.0.301,11,36,61.246.77.42,51477,172.31.8.21,Discovered,1.67E+12,1.71E+12,2,1
38:45:3B:37:C4:00,1f683742-032d-43f4-b6ab-f21fea487d14,b9f739ef-c105-44af-b8d8-d5c6ebafcf13,4.02E+11,4.05E+15,Apollo FarmHouse,MASTER BED ROOM,Telangana,5.2.2.0.301,6,157,61.246.77.42,56267,172.31.8.20,Discovered,1.67E+12,1.71E+12,1,1
38:45:3B:37:C4:10,1f683742-032d-43f4-b6ab-f21fea487d14,b9f739ef-c105-44af-b8d8-d5c6ebafcf13,4.02E+11,4.05E+15,Apollo FarmHouse,BED ROOM 1,Telangana,5.2.2.0.301,1,112,61.246.77.42,33316,172.31.8.13,Discovered,1.67E+12,1.71E+12,6,1
